Id	Remarks	Name	ShowName	Level	NpcType	NpcFigure	Portrait	Scale	ParticleScale	CauseStiff	AcceptStiff	AcceptStiffEffect	AddHpMax	AddEpMax	AddAd	AddADp	AddMDp	AddCri	AddPow	AddBackHitPow	AddCrackPow	AddHpRecover	AddEpRecover	AddSpd	AddWalkSpd	AddFireDam	AddFireErd	AddIceDam	AddIceErd	AddPoisonDam	AddPoisonErd	AddWeight	AddRps	AddAttackRange	SuperArmor	ViewRange	GohomeRange	ReleaseTime	IsRange	SkillList	DeadSkill	CanMove	CanHitMove	CanRotate	Model	ActionId	BornEffect	BornEffectTime	BornAnimTime	BornEffect	MeetEnemyImpact	MeetEnemyStayTime	MeetEnemyWalkTime	TauntSound	HitSound	DeadSound	IsAttachControler	AttachNodeName	CanBomb	Cross2StandTime	Cross2RunTime	DeadAnimTime	AvoidanceRadius	ShapeType	ShapeParamNum	ShapeParamName0	ShapeParam0	ShapeParamName1	ShapeParam1	ShapeParamName2	ShapeParam2	ShapeParamName3	ShapeParam3	ShapeParamName4	ShapeParam4	ShapeParamName5	ShapeParam5	ShapeParamName6	ShapeParam6	ShapeParamName7	ShapeParam7
106202	斧头布鲁夫	哥布林斧手		45	0	0	G1011	1.1		FALSE			4473200	10000	64800	11250	11250	5	150	105	105	0	0	300	100	0	11250		11250	0	11250	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011						1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106203	掷矛布鲁夫	哥布林矛兵		45	0	0	G1012	1.1		FALSE			3578600	10000	71200	11250	11250	5	150	105	105	0	0	300	100	0	11250		11250	0	11250	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012						1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106204	布鲁夫精英怪	哥布林精英		45	0	1	G1013	1.4		TRUE			18685500	10000	93500	22500	22500	5	150	105	105	0	0	500	200	0	11250		11250	0	11250	0	50	200	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013					30010009	1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106205	沙漠巨石BOSS	巨石头领		45	0	0	G3061	1.3			FALSE		35785500	10000	129500	22500	22500	25	170	150	150	0	0	150	150	0	11250		11250	0	11250	0	50	600	FALSE	10	1000	400	TRUE	320601|320602|320603|320604		TRUE	TRUE	TRUE	Monster/Campaign_Desert/06_Rock/5_Boss_YanShiGuai_01	3061						1000	1500						FALSE				1	Circle	1	半径	0.3														
#剧情关6-3																																																																																	
106301	托赖辟玛剑盾兵	刀锋剑盾兵		46	0		G3012			FALSE	TRUE		5649500	10000	59000	11500	11500	5	150	105	105	0	0	345	112	0	11500		11500	0	11500	0	50	600	FALSE	10	1000	400	TRUE	320101|320102		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106302	托赖辟玛长矛兵	刀锋长矛兵		46	0		G3012			FALSE	TRUE		4707900	10000	67000	11500	11500	5	150	105	105	0	0	345	112	0	11500		11500	0	11500	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106303	圣卫军飞轮兵	圣卫飞轮兵		46	0		G3023			FALSE	TRUE		3766400	10000	73800	11500	11500	5	150	105	105	0	0	345	112	0	11500		11500	0	11500	0	50	600	FALSE	10	1000	400	TRUE	320206|320207		TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106305	影刃刺客	影刃刺客		46	0	0	G3031			TRUE	TRUE		19663200	10000	98000	23000	23000	5	150	105	105	0	0	345	112	0	11500		11500	0	11500	0	50	600	FALSE	10	1000	400	TRUE	320301|320302|320303|320308|320309		TRUE	TRUE	TRUE	Monster/Campaign_Desert/03_Assassin/5_Mon_Assassin_01	3031						1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106306	影刃飞镖	影刃杀手		46	0	0	G3032			TRUE	TRUE		16963200	10000	107000	23000	23000	5	150	105	105	0	0	345	112	0	11500		11500	0	11500	0	50	600	FALSE	10	1000	400	TRUE	320304|320305|320306|320308|320309		TRUE	TRUE	TRUE	Monster/Campaign_Desert/03_Assassin/5_Mon_Assassin_02	3032						1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106307	朱洛夫（BOSS）	朱洛夫		46	0	2	G5016	1.1		TRUE	TRUE		37663200	10000	134000	23000	23000	25	170	150	150	0	0	345	112	0	11500		11500	0	11500	0	50	600	FALSE	10	1000	400	TRUE	380401|380402|380403|380404|380405|380406|380407		TRUE	TRUE	TRUE	Monster/Boss/5_Boss_DaZhuang_01	5016						1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
#剧情关6-4																																																																																	
106401	托赖辟玛剑盾兵	刀锋剑盾兵		47	0		G3012			FALSE	TRUE		5833800	10000	60100	11750	11750	5	150	105	105	0	0	345	112	0	11750		11750	0	11750	0	50	600	FALSE	10	1000	400	TRUE	320101|320102		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106402	托赖辟玛长矛兵	刀锋长矛兵		47	0		G3012			FALSE	TRUE		4861500	10000	68200	11750	11750	5	150	105	105	0	0	345	112	0	11750		11750	0	11750	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106403	托赖辟玛弩箭兵	刀锋弩箭兵		47	0		G3013			FALSE	TRUE		3889200	10000	75000	11750	11750	5	150	105	105	0	0	345	112	0	11750		11750	0	11750	0	50	600	FALSE	10	1000	400	TRUE	320106|320107		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106404	托赖辟玛冰法师	初级冰法师		47	0	0	G3041			TRUE	TRUE		3439200	10000	81300	11750	11750	5	150	105	105	0	0	345	112	0	11750		11750	0	11750	0	50	600	FALSE	10	1000	400	TRUE	320401|320403|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_Pharaoh_01	3041						1000	1500		Sound/Npc/SE/wizard_hit_01|Sound/Npc/SE/wizard_hit_02	Sound/Npc/SE/wizard_dead_01|Sound/Npc/SE/wizard_dead_02			FALSE				1	Circle	1	半径	0.3														
106405	托赖辟玛火法师	初级火法师		47	0	0	G3042			TRUE	TRUE		3349200	10000	85800	11750	11750	5	150	105	105	0	0	345	112	0	11750		11750	0	11750	0	50	600	FALSE	10	1000	400	TRUE	320404|320406|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_Pharaoh_02	3042						1000	1500		Sound/Npc/SE/wizard_hit_01|Sound/Npc/SE/wizard_hit_02	Sound/Npc/SE/wizard_dead_01|Sound/Npc/SE/wizard_dead_02			FALSE				1	Circle	1	半径	0.3														
106406	托赖辟玛冰法师精英（多重寒冰箭）（BOSS）	顶级冰法师		47	0	0	G3041	1.3		TRUE	TRUE		29891600	10000	118300	23500	23000	5	150	105	105	0	0	345	112	0	11750		11750	0	11750	0	50	600	FALSE	10	1000	400	TRUE	320401|320402|320403|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_Pharaoh_01	3041					30010009	1000	1500		Sound/Npc/SE/wizard_hit_01|Sound/Npc/SE/wizard_hit_02	Sound/Npc/SE/wizard_dead_01|Sound/Npc/SE/wizard_dead_02			FALSE				1	Circle	1	半径	0.3														
106407	托赖辟玛火法师精英（火焰螺旋）（BOSS）	顶级火法师		47	0	0	G3042	1.3		TRUE	TRUE		29891600	10000	136300	23500	23000	5	150	105	105	0	0	345	112	0	11750		11750	0	11750	0	50	600	FALSE	10	1000	400	TRUE	320404|320405|320406|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_Pharaoh_02	3042					30010009	1000	1500		Sound/Npc/SE/wizard_hit_01|Sound/Npc/SE/wizard_hit_02	Sound/Npc/SE/wizard_dead_01|Sound/Npc/SE/wizard_dead_02			FALSE				1	Circle	1	半径	0.3														
#剧情关6-5																																																																																	
106501	托赖辟玛剑盾兵	刀锋剑盾兵		48	0	0	G3012			FALSE	TRUE		6020900	10000	61000	12000	12000	5	150	105	105	0	0	345	112	0	12000		12000	0	12000	0	50	600	FALSE	10	1000	400	TRUE	320101|320102		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106502	托赖辟玛长矛兵	刀锋长矛兵		48	0	0	G3012			FALSE	TRUE		5017400	10000	69300	12000	12000	5	150	105	105	0	0	345	112	0	12000		12000	0	12000	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106503	托赖辟玛弩箭兵	刀锋弩箭兵		48	0	0	G3013			FALSE	TRUE		4014000	10000	76200	12000	12000	5	150	105	105	0	0	345	112	0	12000		12000	0	12000	0	50	600	FALSE	10	1000	400	TRUE	320106|320107		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106504	圣卫军飞轮兵	圣卫飞轮兵		48	0	0	G3023			FALSE	TRUE		4284000	10000	79800	12000	12000	5	150	105	105	0	0	345	112	0	12000		12000	0	12000	0	50	600	FALSE	10	1000	400	TRUE	320206|320207		TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106511	圣卫军剑盾兵	圣卫剑盾兵		48	0	1	G3021			TRUE	TRUE		6290900	10000	63700	12000	12000	5	150	105	105	0	0	345	112	0	12000		12000	0	12000	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203		TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106512	圣卫军长矛兵	圣卫长矛兵		48	0	1	G3022			TRUE	TRUE		5197400	10000	72000	12000	12000	5	150	105	105	0	0	345	112	0	12000		12000	0	12000	0	50	600	FALSE	10	1000	400	TRUE	320204|320205		TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106513	影刃刺客	影刃刺客		48	0	0	G3031			TRUE	TRUE		22138600	10000	107900	24000	24000	5	150	155	155	0	0	345	112	0	12000		12000	0	12000	0	50	600	FALSE	10	1000	400	TRUE	320301|320302|320303|320308|320309		TRUE	TRUE	TRUE	Monster/Campaign_Desert/03_Assassin/5_Mon_Assassin_01	3031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106514	影刃飞镖	影刃杀手		48	0	0	G3032			TRUE	TRUE		19438600	10000	116900	24000	24000	5	150	155	155	0	0	345	112	0	12000		12000	0	12000	0	50	600	FALSE	10	1000	400	TRUE	320304|320305|320306|320308|320309		TRUE	TRUE	TRUE	Monster/Campaign_Desert/03_Assassin/5_Mon_Assassin_02	3032	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
106521	古斯兰玛（BOSS）	圣城护法王		48	0	2	G5025						40138600	10000	138500	24000	24000	25	170	150	150	0	0	345	112	0	12000		12000	0	12000	0	50	600	FALSE	10	1000	400	TRUE	381101|381102|381104|381106|381107		TRUE	TRUE	TRUE	Monster/Boss/5_IP_Gusilanma_01	5025	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/male_hit_01|Sound/Npc/SE/male_hit_02|Sound/Npc/SE/male_hit_03	Sound/Npc/SE/male_dead_01|Sound/Npc/SE/male_dead_02|Sound/Npc/SE/male_dead_03			FALSE				1	Circle	1	半径	0.3														
#剧情关6-6																																																																																	
106601	掷矛布鲁夫	哥布林矛兵		49	0	0	G1012	1		FALSE	TRUE		4140700	10000	77500	12250	12250	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	600	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106602	斧头布鲁夫	哥布林斧手		49	0		G1011			FALSE	TRUE		5175800	10000	70400	12250	12250	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	600	FALSE	10	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106603	纵火布鲁夫	哥布林火徒		49	0		G1014			FALSE	TRUE		4725800	10000	74900	12250	12250	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	600	FALSE	10	1000	400	TRUE	300106		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106604	骨斧小狼人	骨斧小狼人		49	0		G1022			FALSE	TRUE		5175800	10000	77500	12250	12250	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	600	FALSE	10	1000	400	TRUE	300203|300204		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/wolf_hit_01|Sound/Npc/SE/wolf_hit_02	Sound/Npc/SE/wolf_dead_01|Sound/Npc/SE/wolf_dead_02			FALSE				1	Circle	1	半径	0.3														
106605	强化的纵火布鲁夫	哥布林火徒		49	0	1	G1014	1.4		TRUE	TRUE		20705800	10000	104800	24500	24500	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	200	FALSE	10	1000	400	TRUE	370101		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106606	斧头布鲁夫精英怪	精英斧手		49	0	1	G1011	1.4		TRUE	TRUE		23405800	10000	95800	24500	24500	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	200	FALSE	7	1000	400	TRUE	300126		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106607	利爪狼人精英（BOSS）	利爪精英狼		49	0	1	G1021	1.4		TRUE	TRUE		41405800	10000	140800	24500	24500	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	600	FALSE	10	1000	400	TRUE	300201|300202		TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500		Sound/Npc/SE/wolf_hit_01|Sound/Npc/SE/wolf_hit_02	Sound/Npc/SE/wolf_dead_01|Sound/Npc/SE/wolf_dead_02			FALSE				1	Circle	1	半径	0.3														
#剧情关6-7																																																																																	
106701	矿工锄头	矿工挖掘者		49	0	0	G2031			TRUE	TRUE		6210900	10000	62100	12250	12250	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	200	FALSE	7	1000	400	TRUE	310303|310304		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_HoeMiner_01	2031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106702	矿工水晶爆破者	矿工爆破者		49	0	0	G2032			TRUE	TRUE		6210900	10000	70400	12250	12250	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	200	FALSE	10	1000	400	TRUE	310301	310305	TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_BombMiner_01	2032	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106703	滚地老鼠	滚地鼠人		49	0	1	G1051	1		TRUE	TRUE		5175800	10000	70400	12250	12250	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	200	FALSE	30	1000	400	TRUE	300501|300502|300505		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_BurrowMouse_01	1051	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106704	小鼠人	小鼠人		49	0	0	G1053			FALSE	TRUE		3375800	10000	52400	12250	12250	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	200	FALSE	30	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
106705	大鼠人精英（BOSS）	大鼠人		49	0	1	G1053	1.8		TRUE	TRUE		41405800	10000	140800	24500	24500	5	190	155	155	0	0	345	112	0	12250		12250	0	12250	0	50	600	FALSE	30	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
#剧情关6-8																																																																																	
106801	矿工锄头	矿工挖掘者		50	0	0	G2031			TRUE	TRUE		7120900	10000	66600	12500	12500	5	190	155	155	0	0	345	112	0	12500		12500	0	12500	0	50	600	FALSE	7	1000	400	TRUE	310303|310304		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_HoeMiner_01	2031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500		Sound/Npc/SE/monster_hit_01|Sound/Npc/SE/monster_hit_02|Sound/Npc/SE/monster_hit_03	Sound/Npc/SE/monster_dead_01			FALSE				1	Circle	1	半径	0.3														
